#Position (bp)	insert size
1.2083358095E9	166.44441709334384
1.2165838355E9	166.13656260008847
1.2248318615E9	165.186847455291
1.23076644E9	164.9631851719472
1.234890453E9	392.190048973379
1.2413279135E9	258.41178011912234
1.2495759395E9	396.41813441045775
1.2578239655E9	166.84719485336734
1.2660719915E9	178.85757974211063
1.2743200175E9	169.62814402933913
1.2825680435E9	182.1806615888663
1.288943339E9	168.04945300139286
1.291282149E9	159.5735607675906
1.2913856925E9	161.3305785123967
1.2914655495E9	171.81947130883302
1.2915628205E9	154.5491651205937
1.2916163385E9	157.97674418604652
1.2916575315E9	174.5449101796407
1.291766658E9	165.33700696055683
1.291875052E9	167.4169719169719
1.291916283E9	162.30882352941177
1.293438612E9	6605.992909570298
1.2990640955E9	2972.4961726624774
1.3073121215E9	871.2675220706894
1.3155601475E9	3221.2037401424673
1.3238081735E9	85046.75612170056
1.3320561995E9	166.64807766561862
1.3403042255E9	4638.200950082944
1.3485522515E9	3001.045521951485
1.3568002775E9	1497.902082240048
1.3650483035E9	167.5897989872641
1.3732963295E9	2861.334018439133
1.3815443555E9	253.91396016050152
1.3897923815E9	404.1012843898678
1.3980404075E9	984.2872217068646
1.4062884335E9	200.89161418987027
1.4145364595E9	165.6687390354252
1.4227844855E9	797.5515745741587
1.4310325115E9	166.62414820255438
1.4392805375E9	165.45698609809435
1.4475285635E9	167.17669464035328
1.4557765895E9	167.71724215111524
1.4640246155E9	1023.6340489490095
1.4722726415E9	168.3270921286349
1.4805206675E9	178.72888017787332
1.4887686935E9	166.9013717228969
1.4970167195E9	167.28125814335115
1.5052647455E9	166.94659776055124
1.5135127715E9	166.90896227734123
1.5217607975E9	167.5962845101918
1.5300077405E9	166.5134556040757
1.5341317535E9	0.0
1.5382568495E9	166.60970956508854
1.5465048755E9	818.9362384101819
1.5547529015E9	463.19469307922805
1.5630009275E9	420.7843317361414
1.5712489535E9	167.08656672902646
1.5794969795E9	167.0915735076988
1.5877450055E9	202.57693522026597
1.595221928E9	165.86795080966493
1.599345941E9	0.0
1.6042410575E9	988.4036678128582
1.6124890835E9	685.0793250465382
1.6207371095E9	163.31740094667506
1.6289851355E9	167.12811768870165
1.6372331615E9	166.69586839225747
1.6433209975E9	166.4747929376591
1.6474450105E9	19.0
1.6537292135E9	164.63204693372444
1.6619772395E9	169.32938809241494
1.6702252655E9	184.07027178897258
1.6784732915E9	244.70691051932516
1.6867213175E9	166.78799894060884
1.6934743095E9	165.7558740535859
1.6961786655E9	167.93406593406593
1.696274814E9	164.2941176470588
1.6963854715E9	162.12150989428028
1.6965578825E9	166.90330578512396
1.696661813E9	143.52669039145908
1.6967741785E9	432.7189189189189
1.6969170575E9	118.03529411764706
1.697018664E9	148.82608695652175
1.697105344E9	142.82142857142858
1.697223072E9	148.28358208955223
1.697380707E9	156.22105263157894
1.6982754815E9	166.83575317604357
1.7032173695E9	1736.8575651990286
1.7114653955E9	181.9929403220247
1.7197134215E9	165.87516678738896
1.7279614475E9	4035.4790227797953
1.7362094735E9	1142.0210705280049
1.7444574995E9	511.36982344463127
1.7527055255E9	439.4560404726346
1.7609535515E9	166.53096391188876
1.7692015775E9	2014.733635448137
1.7774496035E9	163.4383782301734
1.7856976295E9	1724.63222180592
1.7939456555E9	167.31772449882297
1.8021936815E9	166.92614691391645
1.8104417075E9	167.14242005028728
1.8186897335E9	167.66616417127454
1.8269377595E9	167.354895912328
1.8351857855E9	167.21223699079803
1.8434338115E9	251.4576927136474
1.8516818375E9	477.86071985819365
1.8599298635E9	165.17002267751016
1.8681778895E9	166.86909206170318
1.8764259155E9	165.74199939042975
1.8846739415E9	167.34772021593207
1.89227556E9	166.95172990580156
1.895830864E9	164.33223684210526
1.8964772715E9	167.07205653472425
1.9011699935E9	1515.0151328752463
1.9094180195E9	166.07888668204055
1.9176660455E9	166.08697453842257
1.9259140715E9	162.9483180226026
1.9341620975E9	187.27481601148807
1.9424101235E9	171.572774616128
1.9506581495E9	166.44992478728906
1.9589061755E9	4883.700144359662
1.9671542015E9	167.61899618036952
1.9754022275E9	984.9027695934001
1.9836502535E9	787.2598023621108
1.9918982795E9	1004.3846086062564
2.0001463055E9	166.30973618769596
2.0083943315E9	167.06796138609354
2.0166423575E9	166.90307570319672
2.0248903835E9	165.4557367172497
2.0331384095E9	165.84261492362785
2.0413864355E9	167.0021499851259
2.0496344615E9	166.64240516812987
2.0578824875E9	166.4403336902498
2.0661305135E9	166.04918375524852
2.0743785395E9	164.06850172036283
2.082312835E9	166.99473546163068
2.086227972E9	157.54669464847848
